shape,demo,method,parameters_per_dim,total_parameters,mean_l2,rmse,max_l2,frobenius_per_point,mean_l2_over_bbox_percent
PShape,2,fourier,17,34,0.12578516457207206,0.14479083240727786,0.3769396455016049,0.004578688147187185,0.19739755478222604
PShape,3,fourier,17,34,0.07030998036470418,0.07992521658890127,0.3333091273089384,0.002527457269032016,0.10998580889566818
PShape,4,fourier,17,34,0.11026836078766271,0.12814140393001197,0.6007844304051958,0.004052186989904894,0.1879748877799893
PShape,5,fourier,17,34,0.13096071282101385,0.14681508911076124,0.4645668850496443,0.0046427007647059015,0.20853746405315482
PShape,6,fourier,17,34,0.10273456141502327,0.11790037728970246,0.28485613586907027,0.0037283372922864945,0.158250158003828
RShape,0,fourier,17,34,0.06258435034429337,0.07788580995038806,0.5222449481266381,0.0024629655685023226,0.10036213673329637
RShape,1,fourier,17,34,0.08612426235176315,0.09592542065393748,0.319862313987619,0.0030334281477620096,0.13645767048687302
RShape,2,fourier,17,34,0.10762476673479936,0.1317910944008109,0.41976198081351934,0.0041676003363282635,0.17135038775152905
RShape,3,fourier,17,34,0.11736853991049095,0.13382348276653522,0.5149948535853457,0.0042318700995854245,0.19276271296830075
RShape,4,fourier,17,34,0.08335038304321282,0.10205272020566156,0.5167239016958035,0.0032271903726577775,0.13327391877083664
RShape,5,fourier,17,34,0.1051113950679306,0.13177411167414527,0.6887125828828525,0.004167063295356828,0.16050914084862727
RShape,6,fourier,17,34,0.08629163976601387,0.10170632856085128,0.545588409505709,0.0032162365070572516,0.13527423279188536
Saeghe,0,fourier,17,34,0.07055203927835582,0.08113032873715484,0.28651012770345785,0.002565566261276214,0.13163703940604518
Saeghe,1,fourier,17,34,0.05645914595353431,0.0621594699210741,0.13054842010614343,0.00196565503099321,0.10484707002217528
Saeghe,2,fourier,17,34,0.05936090718002854,0.06766665717608472,0.1563580033878642,0.0021398075832620507,0.10826359707542288
Saeghe,3,fourier,17,34,0.10523574872979793,0.12283796699972384,0.26621795126964626,0.003884477588637272,0.1951242362023367
Saeghe,4,fourier,17,34,0.07931133123329091,0.09350258975249212,0.21831193238211968,0.0029568115074219466,0.1429115178137972
Saeghe,5,fourier,17,34,0.07287985013870092,0.0864758463849468,0.4309946746467836,0.002734606371672698,0.12818949909859131
Saeghe,6,fourier,17,34,0.06527907300380628,0.07429849233532543,0.32029190389298784,0.002349524624961911,0.11189687387953248
Sharpc,0,fourier,17,34,0.09104364185932771,0.11527815420946703,0.9257885577653016,0.0036454153176204303,0.1697561547672785
Sharpc,1,fourier,17,34,0.07666686469496294,0.09122763670654686,0.4328927051452309,0.0028848711754707,0.14439388883786747
Sharpc,2,fourier,17,34,0.11606536384205403,0.1411858610703954,0.7548958135204272,0.004464688943945479,0.19481435380408602
Sharpc,3,fourier,17,34,0.08788586967649809,0.10122469251520208,0.2980076809949598,0.003201005837982369,0.14953620320313593
Sharpc,4,fourier,17,34,0.07091139160529462,0.08216158189717475,0.24552026012397393,0.0025981773495753046,0.12105257417649816
Sharpc,5,fourier,17,34,0.10582934180422365,0.12115372298486597,0.27711416572564557,0.0038312171164126994,0.18153829120581508
Sharpc,6,fourier,17,34,0.1203930695555078,0.1434098604802101,0.4027507240097838,0.004535017980444325,0.19398875622031025
Sine,0,fourier,17,34,0.05374444108443463,0.0642542691123123,0.3891502396987896,0.0020318983978431233,0.10748553379881676
Sine,1,fourier,17,34,0.07222861324999981,0.08348067342382363,0.4278282241492243,0.0026398906862396963,0.13991153072894022
Sine,2,fourier,17,34,0.09894851039914063,0.11707253251472785,0.6611255005858102,0.003702158541906601,0.1877908448677936
Sine,3,fourier,17,34,0.08360256026855728,0.08985897393277249,0.16457565426652931,0.002841590258332592,0.14805594655266685
Sine,4,fourier,17,34,0.09347118611957865,0.1050540789073806,0.21898123128483282,0.003322101668383758,0.18117640211072958
Sine,5,fourier,17,34,0.09930761396945532,0.11911466459068784,0.9362705450104236,0.0037667364283358166,0.18936541555592523
Sine,6,fourier,17,34,0.09452851655194963,0.11188193425906509,0.5185181503787414,0.0035380174128386874,0.17405492682113766
Snake,0,fourier,17,34,0.12051054100599486,0.1445439126453282,0.7026905253130312,0.00457087985871651,0.21219975274079803
Snake,1,fourier,17,34,0.12391936359846208,0.13668083887475854,0.4211785859167927,0.004322227633467227,0.216474548607175
Snake,2,fourier,17,34,0.12076167428971266,0.13731036001980013,0.33474937406234606,0.004342134840002913,0.20340097740060067
Snake,3,fourier,17,34,0.13891260341378348,0.16946962251770364,0.48076691301915936,0.005359100013649024,0.24090334885057602
Snake,4,fourier,17,34,0.0942782532100204,0.13093855252070105,0.8787045494270865,0.00414064059490997,0.15763195571025287
Snake,5,fourier,17,34,0.08758617578676627,0.09964952505006501,0.35399779060648523,0.003151194669122099,0.15186671968106602
Snake,6,fourier,17,34,0.13887536912766246,0.15399965034527016,0.4807434048992397,0.004869896539605895,0.2312006091367406
Spoon,0,fourier,17,34,0.0501260800228204,0.05694604665379132,0.16259419424839447,0.0018007921116819058,0.09865832312082295
Spoon,1,fourier,17,34,0.06574864951329902,0.08519058912565246,0.5438224485848125,0.00269396296848634,0.12335352375403838
Spoon,2,fourier,17,34,0.05678509026632272,0.06402671511175542,0.2143232228738999,0.002024702508518694,0.10776185394440507
Spoon,3,fourier,17,34,0.06108764475004861,0.07073004362288725,0.29206227918726646,0.002236680368513913,0.11257904932122403
Spoon,4,fourier,17,34,0.08547065616974758,0.09622471689493156,0.3225775467401326,0.003042892725928689,0.16350347619833783
Spoon,5,fourier,17,34,0.13831237783758785,0.18450671134980404,0.6218127006662392,0.005834614514526208,0.26205519319288867
Spoon,6,fourier,17,34,0.07582375364228269,0.08998736425420288,0.47471322248516107,0.002845650316785003,0.14449550143775527
Sshape,0,fourier,17,34,0.16316763990528982,0.19853577944548198,0.7820066270895731,0.006278252600845642,0.278403618958386
Sshape,1,fourier,17,34,0.16139762032380964,0.2103715944273362,0.8423597364224781,0.00665253393391568,0.2706208128810511
Sshape,2,fourier,17,34,0.12701283945848593,0.1431232932646594,0.6132269887575466,0.004525955929405598,0.19714905503051888
Sshape,3,fourier,17,34,0.1589485495483637,0.19255486991686344,0.462929869319323,0.006089119634947255,0.2414925788451761
Sshape,4,fourier,17,34,0.1294651291219685,0.1557147790140658,0.5831802338106068,0.004924133670342362,0.1963964371949346
Sshape,5,fourier,17,34,0.09809931741541442,0.10860814763777027,0.2914813198069866,0.0034344911898719003,0.14978165571978236
Sshape,6,fourier,17,34,0.14911217813939068,0.17404660948950015,0.4255563062600517,0.005503837050166962,0.2236205522123983
Trapezoid,0,fourier,17,34,0.09073706308965968,0.10202662048635844,0.48953026564790003,0.0032263650270648882,0.18506969458293449
Trapezoid,1,fourier,17,34,0.08769288839375765,0.09775615599324503,0.3594634875696276,0.0030913210824137396,0.1597280123193317
Trapezoid,2,fourier,17,34,0.07524354633585573,0.08951985854408451,0.5019947469322509,0.0028308664881539184,0.14947171589769517
Trapezoid,3,fourier,17,34,0.08359312638275508,0.09341367698181849,0.1908906300217684,0.0029539998387378974,0.15147804822035482
Trapezoid,4,fourier,17,34,0.08534298120399411,0.09512032399179206,0.23963422994575362,0.0030079687558722235,0.15598497423345822
Trapezoid,5,fourier,17,34,0.10471418446749098,0.12114519291021981,0.7430333866943201,0.003830947371767769,0.18720584651129835
Trapezoid,6,fourier,17,34,0.11480512648175166,0.14029222096393756,0.4131613673995808,0.0044364295624966564,0.21059299242680443
WShape,0,fourier,17,34,0.08914798057960695,0.1035677186118349,0.495729667259337,0.003275098828808104,0.1810182943012869
WShape,1,fourier,17,34,0.13264970771921303,0.14636030998374522,0.3395472449550491,0.004628319385969165,0.25201140592404087
WShape,2,fourier,17,34,0.13013957327480397,0.1579249315295706,0.8024764034759955,0.00499402482959582,0.2533365670478378
WShape,3,fourier,17,34,0.12902209696850908,0.1708864077091245,1.0052346412760982,0.005403902695249899,0.2384415309832435
WShape,4,fourier,17,34,0.12778180045645132,0.14126039034494217,0.3509263735454344,0.004467045766544756,0.2253435019546106
WShape,5,fourier,17,34,0.1102563219209501,0.12748555556693617,0.6353318749205356,0.004031447243634768,0.20310408833930205
WShape,6,fourier,17,34,0.1981848982163604,0.22212982452833088,0.4838095675009179,0.007024361817630629,0.3787975230910356
Worm,0,fourier,17,34,0.043447585335938135,0.04838321756047922,0.11866443403953647,0.0015300116801856987,0.08812294511584044
Worm,1,fourier,17,34,0.06011756873173132,0.0823424302517575,0.4646285752805505,0.002603896276691057,0.12120635260253183
Worm,2,fourier,17,34,0.07159026930609798,0.08821948682292989,0.4804078408104215,0.002789745123716699,0.14338259853565918
Worm,3,fourier,17,34,0.04482322548777262,0.05390864455589607,0.23532339826378837,0.0017047410236906786,0.08858051902251586
Worm,4,fourier,17,34,0.04404259090236629,0.05242533912412664,0.2643541944762029,0.0016578347873897697,0.08614389920336944
Worm,5,fourier,17,34,0.05123193515663081,0.06498479215525012,0.34527482362796963,0.002054999564832328,0.09801002073935333
Worm,6,fourier,17,34,0.05923504403968666,0.06650805985115245,0.1608704173466516,0.002103169518884409,0.11586739713549443
Zshape,0,fourier,17,34,0.10479742424834924,0.13304596089957152,0.9740279150405075,0.004207282699283507,0.18636183408017976
Zshape,1,fourier,17,34,0.08769579299882453,0.09758008446332717,0.228561517702353,0.0030857532117572303,0.14491701998362766
Zshape,2,fourier,17,34,0.14363937256548023,0.17345762074037918,0.8826291873661319,0.005485211590532604,0.25475464668641623
Zshape,3,fourier,17,34,0.1251150782149314,0.14366507443522591,0.7563456713035129,0.0045430885543294225,0.20096620450737043
Zshape,4,fourier,17,34,0.09025804903133432,0.09882977135068371,0.2043526367473289,0.0031252717810181605,0.1492509925531166
Zshape,5,fourier,17,34,0.0821703760669235,0.09588197339759341,0.2378346175630962,0.0030320542248806846,0.12358675523073681
Zshape,6,fourier,17,34,0.26290534551671535,0.32261738323624956,1.3165831738057017,0.010202057437899727,0.4145039374504444
heee,0,fourier,17,34,0.10725286005067579,0.12053592336850137,0.26960685529814454,0.003811680577159796,0.1982297464370364
heee,1,fourier,17,34,0.11968798400583273,0.13888173509062596,0.3304188673790149,0.004391826082825094,0.20162096140046512
heee,2,fourier,17,34,0.144815631143514,0.17048651508160378,0.7250873602642053,0.005391256980025152,0.25467157550631153
heee,3,fourier,17,34,0.12606990416743516,0.1411526015111016,0.34215409707754935,0.00446363718433206,0.21445023246674882
heee,4,fourier,17,34,0.14048228317498823,0.16869469992995142,0.7550594685671868,0.005334594809772936,0.23141603298937846
heee,5,fourier,17,34,0.11546355187119793,0.1297103743057129,0.3024697658925971,0.004101802189590344,0.19137383634317007
heee,6,fourier,17,34,0.11502803756694885,0.13348602532915455,0.4322151474464788,0.004221198758430558,0.18203540262605158
Angle,0,fourier,22,44,0.03185268668478366,0.042369686511720774,0.33471648391934933,0.0013398471312435212,0.0541432906075375
Angle,1,fourier,22,44,0.04459022377728014,0.052939914425367426,0.2688066145373926,0.0016741070871856515,0.0747454251267787
Angle,2,fourier,22,44,0.04088294559234979,0.048257495396422594,0.2643206579754075,0.0015260359962778556,0.0682011856276573
Angle,3,fourier,22,44,0.051405943100683665,0.06098683648027424,0.3488898396562309,0.0019285731056591319,0.08145436046947853
Angle,4,fourier,22,44,0.0622752803744611,0.07338709448210888,0.3668449807242949,0.002320703694254391,0.098594693642132
Angle,5,fourier,22,44,0.06413425631794209,0.0735454023395445,0.24139969786207335,0.0023257098282643686,0.10380656828862905
Angle,6,fourier,22,44,0.08281762857716113,0.09859869156323656,0.2838954846455901,0.0031179643965225544,0.1311254510910826
BendedLine,0,fourier,22,44,0.027845682936497817,0.030579564952879175,0.07516711564194459,0.0009670107510815774,0.06487707813531003
BendedLine,1,fourier,22,44,0.029410070583603006,0.036387609204344605,0.3559406120035385,0.0011506772369383625,0.06596839480758354
BendedLine,2,fourier,22,44,0.04969922148042651,0.058067365774067306,0.3412875278040635,0.00183625133572159,0.10560901993497436
BendedLine,3,fourier,22,44,0.029022626152981547,0.03482699740147076,0.22171429507697002,0.001101326358534132,0.06004623140422873
BendedLine,4,fourier,22,44,0.04394336383757861,0.04963726596458489,0.10710682552238193,0.00156966817271643,0.08596570932318431
BendedLine,5,fourier,22,44,0.04281396173566044,0.05169640277287688,0.306587741852272,0.0016347837959973523,0.07893709513679593
BendedLine,6,fourier,22,44,0.06726820058861617,0.0776688166098667,0.1930325443082862,0.002456103636570962,0.13017816911705732
CShape,0,fourier,22,44,0.036680257099969894,0.04690635060616326,0.424278016564396,0.0014833090464189558,0.0687578887852968
CShape,1,fourier,22,44,0.04421070952192516,0.05166542469393067,0.115381435851596,0.001633804183127287,0.07237587347709316
CShape,2,fourier,22,44,0.05164563692845306,0.057524041339749955,0.12178472798440615,0.0018190699085129363,0.08121523055156024
CShape,3,fourier,22,44,0.05540045279497439,0.06439558250651856,0.12910945720978026,0.002036367119738933,0.09585885150574458
CShape,4,fourier,22,44,0.05991905769464031,0.06757063338952322,0.16157943969167984,0.0021367710445111686,0.0875111152356159
CShape,5,fourier,22,44,0.04994631721122937,0.05844658974577452,0.16105442897252806,0.0018482434506608904,0.07856944078901312
CShape,6,fourier,22,44,0.0679294266911441,0.07753796656833244,0.2627162038795794,0.0024519657949392034,0.1027972364334437
DoubleBendedLine,0,fourier,22,44,0.023274771880962518,0.025510060972906447,0.04775936515572889,0.000806698959241553,0.052133936768178644
DoubleBendedLine,1,fourier,22,44,0.045512132922598994,0.049711664540530685,0.08714401621379621,0.0015720208622630478,0.0930781675755294
DoubleBendedLine,2,fourier,22,44,0.04437087423899965,0.05351212413446678,0.24008254046649838,0.0016922019469858146,0.09009919441222788
DoubleBendedLine,3,fourier,22,44,0.04516749993976666,0.05391522893267855,0.2585190068459198,0.0017049492399667326,0.08598983131333332
DoubleBendedLine,4,fourier,22,44,0.02469346249461698,0.02785287141369032,0.07855003601427576,0.0008807851304305537,0.04845863218675585
DoubleBendedLine,5,fourier,22,44,0.05712502984789027,0.06375063258422706,0.21237354887910415,0.0020159720124270355,0.1044584432522074
DoubleBendedLine,6,fourier,22,44,0.045180393700279646,0.051721344224266094,0.1284487562179915,0.001635572513942755,0.08288599108648169
GShape,0,fourier,22,44,0.05247482280899885,0.0597590483635003,0.21525144302608062,0.0018897470363281876,0.10721688580567439
GShape,1,fourier,22,44,0.0775430780688719,0.10066358749748332,0.8399990573281886,0.0031832621393569653,0.13216840852703232
GShape,2,fourier,22,44,0.0688333544948952,0.07842818601229344,0.47320815050328646,0.0024801170055420573,0.1033082131460223
GShape,3,fourier,22,44,0.05697918836580449,0.06741084615243165,0.42788911563461707,0.002131718128408822,0.08678547266868494
GShape,4,fourier,22,44,0.07226238873597858,0.08041182840758135,0.15649699226942151,0.002542845285865876,0.12254736212119478
GShape,5,fourier,22,44,0.07191583793350513,0.08240604944142733,0.46740728057257247,0.002605908092113566,0.11571161006568378
GShape,6,fourier,22,44,0.08073386785685355,0.09164521486076592,0.24257505416419636,0.0028980761561553125,0.13369840032992947
JShape,0,fourier,22,44,0.052535235794472016,0.09152213841459236,0.8157596205713578,0.0028941841371930366,0.1082963405919487
JShape,1,fourier,22,44,0.06078370458902745,0.07914268518923652,0.5487368862110763,0.002502711453396615,0.11409047403393541
JShape,2,fourier,22,44,0.03341949301066608,0.04045889399408812,0.15607115841570435,0.001279422566326255,0.06395720567205784
JShape,3,fourier,22,44,0.038304308640211324,0.04747463174285366,0.33963222366650414,0.0015012796738514676,0.07000919769496836
JShape,4,fourier,22,44,0.06515925266709084,0.07260432388153015,0.3092178247861768,0.0022959503144219236,0.11383537326932548
JShape,5,fourier,22,44,0.07762479345155998,0.09909487978251144,0.9372199832214241,0.0031336552457330714,0.13213831997622352
JShape,6,fourier,22,44,0.056024519749097404,0.0658290604065134,0.29523751655653013,0.002081697671133921,0.09993365508125296
JShape_2,0,fourier,22,44,0.04081135279198958,0.052203320983228566,0.49798892915597337,0.0016508139573186288,0.09192997433063126
